comments	label
남자들이 싫어하는 스타일이네	1
찐한테 감정이입하는 찐들 짠하다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
김일성이 중국말 러시아말을 하는 조선족짱깨라메 그거 보고 충격먹음 시발 지금 우리가 중국이랑 싸우고 있다는 거자나	1
첫번째 이유가 ㄹㅇ 맞지특히나 뉴스나 기사 몇줄읽은 학생들끼리 대화해도 서로 존나 싸움 ㅋㅋㅋㅋㅋ 근데 둘다 아닌가 이런식으로 밖에 대화못함기사 뉴스 제대로 읽어본것도 별로없고 그냥 비전문가니 이게 팩트인지 아닌지도 판단이 안되는 상황	1
다시 배달하셔야될듯ㅋㅋ	1
남의 양치를 해주고 지랄이지 건장한 사내를 친형제도 그렇게는 안해 게이처럼 역겨워	1
그냥 가서 강간한다음에 깜빵한번 다녀와라요즘 깜빵가면 존나 편하다 일과시간에 책이나 읽다가저녁ㅇ되면 tv 컴퓨터 플스 있는 방에서 혼자 즐기다가 10시에 잠들면 되고하루 세끼 존나 잘나온다	1
방송보고 진짜 나이어린데 배울점많다 했는데 실제로 촬영장근처 편의점에서 보고 깜놀 4가지 완전없 방송하고너무달라서개놀람	1
남자다 고추달린 요자임 ㅋㅋ 레이디보이	1
여러분 김용국 조선족인데 이렇게 잘생겼나요	1
이거보면 옛날사람들 말이 틀린게없어 그짝애들하고 상종하면 안되 언젠가 뒷통수치거든 그것도 절묘할때	1
성괴티 오지게 나네 씨발ㅋㅋ	1
100년안에 남녀간 성전쟁 한번 크게 치룬 일부다처제 여성의 정치참여 금지 여성 투표권 삭제가 세계의 공통문화로 자리잡을듯 암탉이 너무 울어댐	1
조작돌은 이제 백수생활로 고우	1
그냥 착하게 살면 안되겠냐 여기다가 설정이네 어쩌네 썰전 펼치면서 하나 잡지 말고 너네나 억지 설정해서라도 밖에 나가서 제대로된 라이프 생활을 즐겨라 혼자 등산을 하든 서점을 가든 평가할 시간에 자신을 가꿔 제발 ㅡㅡ	1
한남들아 제발 악플좀 멈춰 바닥을 자꾸 찍냐	1
줄서는 이유를 모르겠네 평생 줄서서 먹은가게치고 맛난집을 못봤다	1
누가 그랬다 한국 사람들에게 마음의 문을 열고 진심을 다해 대하면 한국 사람은 사기칠 생각부터 한다고	1
베충이들 점심때 팀장들 한테 조인트 까일듯	1
1절만해라 짤게에 글올리지말고 ㅋㅋㅋ	1
딱봐도 문재앙이 덮을라고 터뜨렸네 더럽다 문재앙ㅉㅉ	1
실력도 없고 기초 사실 틀리고 어중간한 인기	1
눈물이 많은 남자는 보기싫음 찌찔해보임	1
잘하긴하는데 그뿐 성동일 김해숙 이런애들이 표정은 잘지어도 영혼은 없고 보기거북함 차라리 아이돌연기자들이나음 평소 영화많이보던사람이면알거임	1
기독교 목사가 떡치고 다니고	1
쟤가 용접공볼때마다 7등급이하 나보다 덜떨어진새끼라고 생각할거아님	1
상습 주작글 올리는 개새끼야	1
할말이 없노 ㅋㅋㅋㅋ 아이큐 두자릿수 예상한다	1
그새끼 칼침 놔줘라	1
아이돌 터트려야 파급이 크지	1
어쩌라구 병신아	1
씹돼지년들의 핑계	1
대역 없이 유두나오면 영화관 가서 볼게요	1
아내의 맛은 전복맛인가요	1
미안하지만 그냥 성형인간으로 보임 저게뭐냐 아무리 이뻐지고싶은욕심은 끝이 없다지만 과연 부모님의 모습이 남아있을까 철없어보인다 성형이 중독이라지만 심해요	1
유영아 남자 많아	1
문희준 딸이었군 비호감	1
아재 늙었으면 주제파악좀 하세요 연기도 못하는게 주제에 어디서 평가질이야 ㅋㅋ	1
응원합니다 물론잘못도 했고 실망도했지만 더나쁜사람들이 더잘살고 있어요대기업자손들 군대 안가고 국회의원자식들도 안가고 하는데 그런사람들은 너무나도 잘살고 있는데 무조건 욕하는건 아닌거 같아요 응원합니다	1
손예진 20대때 온갓 열폭 메갈녀들이 득달처럼 악플 달던 기억이 나네 30대쯤 되니 악플 줄어듬 ㅎㅎ	1
오늘도 여자에 미친 일게이들 ㅁㅈㅎ	1
부모잘만나 어린나이에 하와이여행가고 부럽다	1
자료 이해 하나도 못하면서 퍼오는건 잘하네-ㅁ-	1
저렇게 동거해보고 여자가 게으르다 칼같이 헤어져야함안그러면 니기좆됨	1
개씨발 나라 개좆같네 디져라	1
ㅋㅋㅋㅋㅋㅋㅋ ㅅㅂ	1
ㅁㅊㅈㄴ	1
노무현 오랜만에 외출 나왔노	1
하여가 아줌마들 드라마 보면서 감놔배놔 하는건 알아줘야 한다니까 ㅋㅋ 서현진 죽었다고 안본다고 안보긴 개뿔 담주에도 tv에 눈깔 처박고 있을게 뻔하지	1
시발 정작 지네들 자식은 몸쓰는일 안시킬거면서 개지랄떠네 ㅋㅋㅋ	1
나라에 범죄자가 살기 좋은 나라구나	1
아들 왜나오냐 ㅉㅉ 완전 등골빼먹는 캥거루족	1
관심종자 암튼 sns가 연예인병을 키운다	1
어차피 여자는 성공한 남자의 전리품에 불과하다	1
시엄마랑결혼한건가했어 시엄마가 너무 쎄다 너무 내놓지 말고3년살아봐라 귀머거리 장님 또머하나더있었는데 시짜는 시금치도 안먹는다는데	1
국가 곳곳에서 분리주의자들 공산주의자들이 설치던 씹개판국가였던 시기임 소수민족들 폭동도 수시로 일어나던 시기에다가 냉전이랑 맞물려 소련이 이란에 분탕치기도 햇엇고 오히려 국가 내부의 안정이란 측면에서는 호메이니 시기가 훨씬 나았음그리고 팔레비도 사실 알고보면 잘못된 정책으로 나라 말아먹은 지도자임 문재인이 성향만 친미로 바꾸면 팔레비임저 사진들은 그냥 이란이 문화적으로 개방되었던 시기였음을 증명하는거일 뿐이지 이란이 잘살았다는 방증이 아니지저 사진보고 팔레비왕조 이란이 잘살았다고 생각하는 새끼들은 북한 평양사진 보고 북한도 잘사네 ㅇㅇ 이렇게 생각하는 병신이랑 진배없음	1
비만은 창피한거에요 자기관리를 못하는거니까요 부끄러운줄 아세요	1
주민들한테 삽으로 머리를 내리 찍혀야 정신을 차릴려나	1
젊은넘이 성욕이 없다는건 자랑이 아니다 넬모래 50인데 여자 엉딩이만 봐도 그게	1
그나이에 안해본게 이상한거지	1
역시 유아인 김미화 이창동 유시민 조카 연결 되는구안	1
연좌제 폐지 거임 맞다는 가정 하에 쓰자면 도끼는 ㅈ나 가난하게 살았고 몰랐을켄데 개ㅈㄹ 니들이 먼저 버릇없이 나오니까 그러는 거임 ㅋㅋㅋ	1
30대녀 꿀꿀꿀	1
너두 딴따라 할거지 자꾸 얼굴 내미는거 보니 딱이네	1
여자가 매우싫다 이런걸로	1
연애할땐 좋았지 병신아 하하하하하하 다행이다 싱글이라	1
유재석 노래 음식점에서 맘충들이 흥얼거리고 존나 따라부르던데 가만히 들어보니까 잘부르는 같기도 하고	1
씨이발	1
정말 웃기는인간들이다 니들은 성금이나 내놓고 악플다냐 성금이라는건 본인 알아서내는거지 니들기준으로 내는거냐 정말 악플다는인간들 장말 인간도아니다 재앙이네	1
2차로 남자집을 무조건 남자만 일은 아니다 명백히 가려지길	1
현명하다 sns는 대중과의 소통이라기보다 사실 관종짓이다	1
쿵쾅이들이 불편해할 기사입니다	1
입술 가슴 올튜닝 ㅠㅠ	1
이모랑 조카 아닌가	1
진짜 드럽게 못생겼네 아무리 잘차고 돈많아도 얼굴이랑은 살것 같다 비위도 좋네 ㅉㅉ	1
짱깨야 보고있나	1
ㅂㄷㅂㄷ ㅋㅋㅋㅋㅋ 중국 욕하니 ㅂㄷㅂㄷ 하죠 ㅋㅋㅋㅋㅋㅋㅋㅋ	1
펭수가머가귀엽노 얼굴이노무하얗고 눈은무섭고 입도이상한데	1
다들 채식하자 ㅆㅂ 그러면서 고기를 먹는 나는 ㅠㅠ	1
개독으로 개종 약속하고 결혼하나	1
ㅋㅋ웃긴뇬이네 호텔방까지 따라간뇬이	1
한혜진 좋았었는데 전현무랑 헤어지니 비호감이네싫다ㅡㅡ	1
여자분들 구하라 남친 최종범 인스타 들어가보세요 얼굴 잘생겼습니다	1
하승진은 항상 권투 10라운드까지 선수 얼굴을 하고있다	1
ㅇㅈ 좆댔음	1
김대중의 가장 악행 imf빌려놓고 국민한테 갚으라	1
강남같은애 만나는거보면 그렇개 좋은사람은 아닌듯 좀실망함	1
국내 관종 환자들을 있는 프로	1
페미는 정신병이다 정신병 회사에서 여대 거르는게 왜그런줄 아직도 모르나	1
갑자기 씹창렬됨 개새끼들	1
딸도 죄가 있지 악마의 씨앗에서 태어난것도 문제가 되고	1
한남들 범죄자한테 감정이입 오져서 만화책이 이러고 있네 으휴 국산남들	1
죄가 있는지 없는지는 조사관들이 알아서 하는거고 니들 연예계에 몸담고 있는 애들이 판단할 기다 아니다를 판단할 시기는 지난듯하다 이번에 한국 연예계 탈세 마약 성매매 등등 각종범죄 조사 들어갈테니	1
방송 못봤는데 김원희 애기 안갖는 이유가 조카라는거 조카를 자식처럼 여긴다는건지 남편과 시댁 생각은 안하나 남편이 못갖는다면 할수없지만 그게 아니면 김원희 너무 이기적인데	1
늙은 나긴 이젠 소년미는 아니야 차라리 몸이라도 키워요	1
일제의 불합리성까지 빨게되는거지 빡대가리 혐한일뽕 새끼야ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1
큰쾅년들짤보고 안도하노ㅋㅋㅋㅋ거울안보냐	1
9급도 혼자 공부해서 못붙어서 강의듣고있음 아이큐 병신 맞지 병신은 맞는데열심히 안살았다고 하는건 말이 심하지그래도 살겠다고 시험 보러오는정도면 지구인구 기준으로 ㅆㅅㅌㅊ 인성인거다 이걸 사회가 너무 당연히 여긴다 ㅋㅋ한국도 미국처럼 범죄자 드글드글 해봐야 정신차리지 내볼때 한국에서 밤에 맘놓고 돌아다니는거 사라질거다	1
코다리찜부터 퇴출해라 시발 비린내에 씹으면 고무줄 씹는느낌 좆같다짜장밥 나오면 썩은만두에 고무줄잡채도 좆같고사골곰탕 나오면 깡통한개에 고기 3점 나오는 마법의 국물도 좆같고	1
여자살인범들은 거의 비슷한게 있는데 수면유도제 아니면 수면제 농약 청산가리등 독극물이 주로 사용된다는점 우리나라 최초 사이코페스점수 만점을 기록을 기록한 엄인숙이라는 여자 사형수가 있는데 정말 잔인함 우선 무척 미인었다고 하고 순진하게 생겼다고 그걸 이용해 남자에게 접근 수면제를 먹이고 잠이들면 바늘로 눈을 찔러 장님을 만든다고 그다음 일부러 자빠뜨려 뇌진탕을 만들고 식물인간 상태가 되면 뜨거운 기름을 얼굴에 부었다고 그런식으로 상해보험이니 사망보험금이니 타먹으려고 자기 엄마까지 눈을 바늘로 찔러 장님을 만들고 보험금을 타먹은 희대의 싸이코페스년이었음	1
박규리니 가능한거지 페미는 안되요 죽었다 깨어나도	1
뒤뚱뒤뚱 지축을 울리면서 나온다	1
저런관상이 노래잘하드라 잘컸넹	1
임나영은 진짜 아깝다 오빠한테 시집와라 있으니까 몸만 오면 된다	1
나도 저나이땐 살짜지면 43키로 나왓다 저정도 키에 무슨 자랑이라고 찍어서 올려	1
댓글 보고 상처 안받았으면 좋겠네요 우리나라 사람들 속에 화가 많아서 그저 화풀이 하는거임 ㅇㅇ 어떻게 보면 불쌍한 사람들	1
결혼안하고 혼자사는게 좋다는 애들 뭔가요 성욕은 어떻게 해결하나묘 유흥업소가란얘긴가^?^	1
생긴대로노네 진짜 구제불능이다 ㅉㅉ	1
몸이 중년 아주머니네 살빼라	1
중국인이랑 결혼 하는게 자랑이야	1
스듀 이지영 뺏기고 초상집일건데 ㅋㅋㅋ	1
잘생겼으니 돼ㅛ어	1
무책임하다 연극을 끝나고 죽던지 호텔은 무슨 죄야	1
병신	1
저거 뜻이냐 이해못하것다 대가리가 끼어서 나온다는	1
여혐민국에서 여배우로 살기 힘들다	1
차태현 송중기 박보검으로 이어지는 훈훈한 블로썸 이미지에 성폭력범이라니	1
살이 찌면 찔수록 여자들에게는 호감도가 올라가지 반대로 남자에게는 성적매력도가 떨어지고	1
키야 역갤 식민지 다된 일베	1
ㅉㅉ 중생아	1
런닝맨 범인은바로너 제작진이라 ㅋㅋㅋㅋㅋㅋ 망했구만 ㅋㅋㅋ 안봐도비디오다 ㅋㅋㅋ 폭망예상 이승기는 하자마라 그런예능에 출연하려고하냐	1
일반인이 아까운건 첨이네	1
중세 잽랜드 원숭이새끼들 발가벗고 돌아다니던 것들을 우리 선조 백제인들 가야인 선조들이 기저귀부터 채워줘 밥멕여줘 옷만들어줘 농사가르쳐줘 일본왕되서 통치해줘 이제는 발달된 선진 인권 민주주의도 참교육으로 전파해줄 타이밍인가 하여간 귀찮은 원숭이들 ㅋㅋㅋㅋ	1
탄력있고 빵빵한 여승무원의 엉덩이가 나의 우람한 어깨 근육에 비벼질 때의 느낌여승무원도 그걸 즐기는지 가끔 지나가면서 문지르며 가더라	1
숏패딩 ㅋㅋㅋㅋㅋㅋ존나 클론임슬랙스 +반스 조합 이상으로 클론임	1
이들마 내취향 아니라 잼없다했드만 아줌마들 개때처럼 몰려오드만ㅋㅋ	1
사랑찾아 떠난사람한테 왠시비 사랑하는사람 생기면 거기로가는게 당연한거아닌가 네뇬들은 엑소좋아하다 방탄으로 옮겼다가 워너원으로 갔다가 요지 럴들 하면서 남이하면 불륜이야	1
중국이 저런건 정말 잘하는거야 헬조선 연예인은 탈세 하고도 뻔뻔하게 광고찍고 활동 잘만 하지 에라이	1
사람도귀천이있지 글이 저따구냐	1
송중기 정도면 이쁘고 어리고 똑똑한 여자가 줄을 설텐데 돈이야 본인도 충분히 있고 굳이 나이 40다되가는 사람이랑 결혼했나 싶다 그당시 콩깍지가 씌인듯	1
하여간 틀딱들	1
젊은사람들도 낳는데 애안낳는분들은 반성하세요	1
쟤는 레알 ㅈ됨ㅋㅋ요즘같이 성관련 처벌 심하게하는때에죄질이 안좋아도 너무 안좋음제발 몇십년 감방에서 썩었음좋겠다	1
예전에 그런적은 있더라 같은 통신사 기기변경으로 어디tv 홈쇼핑몰 방송했던 제품 tv 홈쇼핑 끝나면 자사 홈쇼핑 인터넷에서도 팔든데 당연히 기기변경으로 구입하고 폰은 반납 안하는 조건까지 알고 사용하다가 액정이 깨져서 급한대로 이전 폰에다 유심 꽂으니깐 안되더라 ㅅㅂ 이거 살릴려면 통신사에 문의해서 살려야 된다나 그것도 만얼마인가 2만원 얼마 내야 된다던가 존나 특이한경우 더라 자세한 내용은 안물어봤는데 이전 단말기 기변 등록해서 얘네들이 보조금 같은거 몇만원 빼먹고 제한건가 싶기도 하고 개같은 경우 보통 기변 하면 이전폰은 공폰으로 되어야 되는데 등록을 하고 사용하라는 메세지만 뜨고	1
지랄도 풍년일세	1
정말 돌리겠다 왕새우에 올라가 꽆고 좌회전우회전	1
따라가서 술마신 여성들도 문제있음 집에가서 같은생각	1
인간자체에 환멸이 난다 씨발꺼 ㅋㅋㅋ	1
아니 저거 못읽냐고 대답 했는디 번역 까지 해줘야됨 초졸새꺄	1
